account_name,pe_firm,pe_firm_id,pe_hq_city,pe_hq_region,pe_list_role,pe_multi_sector,investment_status,description,region,strategy,website,sources,source_urls,company_url,wikipedia_url,firm_portfolio_url
Locaweb,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/locaweb/,,https://www.silverlake.com/portfolio/
Madison Square Garden Sports,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/the-madison-square-garden-company/,,https://www.silverlake.com/portfolio/
MCI,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/mci/,,https://www.silverlake.com/portfolio/
Mercury Healthcare,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/healthgrades/,,https://www.silverlake.com/portfolio/
Mercury Payment Systems,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/mercury-payment-solutions/,,https://www.silverlake.com/portfolio/
Mirakl,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/mirakl/,,https://www.silverlake.com/portfolio/
Mission Pet Health,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/mission-pet-health/,,https://www.silverlake.com/portfolio/
Motorola Solutions,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Motorola_Solutions,https://www.silverlake.com/portfolio/motorola-solutions/,https://en.wikipedia.org/wiki/Motorola_Solutions,https://www.silverlake.com/portfolio/
MultiPlan,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/multiplan/,,https://www.silverlake.com/portfolio/
N-Able,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/n-able/,,https://www.silverlake.com/portfolio/
Nasdaq,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nasdaq/,,https://www.silverlake.com/portfolio/
Network General / NetScout,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/network-general-netscout/,,https://www.silverlake.com/portfolio/
New Zealand Rugby,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/new-zealand-rugby/,,https://www.silverlake.com/portfolio/
Nobao Renewable Energy,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nobao-renewable-energy/,,https://www.silverlake.com/portfolio/
Noom,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/noom/,,https://www.silverlake.com/portfolio/
NortonLifeLock,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nortonlifelock/,,https://www.silverlake.com/portfolio/
NXP,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/nxp/,,https://www.silverlake.com/portfolio/
NXP Semiconductors,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/NXP_Semiconductors,https://en.wikipedia.org/wiki/NXP_Semiconductors,https://en.wikipedia.org/wiki/NXP_Semiconductors,https://www.silverlake.com/portfolio/
Oak View Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/oak-view-group/,,https://www.silverlake.com/portfolio/
Omio,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/omio/,,https://www.silverlake.com/portfolio/
Opera Solutions,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/opera-solutions/,,https://www.silverlake.com/portfolio/
Outspoken,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/outspoken/,,https://www.silverlake.com/portfolio/
Peloton,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/peloton/,,https://www.silverlake.com/portfolio/
Plaid,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/plaid/,,https://www.silverlake.com/portfolio/
Power-One,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/power-one/,,https://www.silverlake.com/portfolio/
PrimeSense,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/primesense/,,https://www.silverlake.com/portfolio/
ProService,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/proservice/,,https://www.silverlake.com/portfolio/
Qualtrics,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/qualtrics/,,https://www.silverlake.com/portfolio/
Quorum Software,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/quorum-software/,,https://www.silverlake.com/portfolio/
RAC,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/rac/,,https://www.silverlake.com/portfolio/
Red Ventures,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Red_Ventures,https://www.silverlake.com/portfolio/red-ventures/,https://en.wikipedia.org/wiki/Red_Ventures,https://www.silverlake.com/portfolio/
Relativity,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/relativity/,,https://www.silverlake.com/portfolio/
Reliance Retail,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/reliance-retail/,,https://www.silverlake.com/portfolio/
Renovate America,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/renovate-america/,,https://www.silverlake.com/portfolio/
Riverstone Networks,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/riverstone/,,https://www.silverlake.com/portfolio/
Root,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/root/,,https://www.silverlake.com/portfolio/
Sabre,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sabre/,,https://www.silverlake.com/portfolio/
Seagate,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/seagate/,,https://www.silverlake.com/portfolio/
Seagate Technology,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Seagate_Technology,https://en.wikipedia.org/wiki/Seagate_Technology,https://en.wikipedia.org/wiki/Seagate_Technology,https://www.silverlake.com/portfolio/
Sensata Technologies,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sensata-technologies/,,https://www.silverlake.com/portfolio/
SenseTime,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sensetime/,,https://www.silverlake.com/portfolio/
Serena,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/serena/,,https://www.silverlake.com/portfolio/
ServiceMax,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/ServiceMax,https://www.silverlake.com/portfolio/servicemax/,https://en.wikipedia.org/wiki/ServiceMax,https://www.silverlake.com/portfolio/
Shadowbox Studios,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/shadowbox/,,https://www.silverlake.com/portfolio/
Siemens Digital Industries Software,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,unknown,,,,,wikipedia,https://en.wikipedia.org/wiki/Siemens_Digital_Industries_Software,https://en.wikipedia.org/wiki/Siemens_Digital_Industries_Software,https://en.wikipedia.org/wiki/Siemens_Digital_Industries_Software,https://www.silverlake.com/portfolio/
Silae,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/silae/,,https://www.silverlake.com/portfolio/
Skype,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Skype,https://www.silverlake.com/portfolio/skype/,https://en.wikipedia.org/wiki/Skype,https://www.silverlake.com/portfolio/
SMART Global Holdings,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/smart-global-holdings/,,https://www.silverlake.com/portfolio/
SMART Storage Systems,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/smart-storage-systems/,,https://www.silverlake.com/portfolio/
SoFi,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sofi/,,https://www.silverlake.com/portfolio/
Software AG,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site|wikipedia,https://www.silverlake.com/wp-json/wp/v2/portfolio|https://en.wikipedia.org/wiki/Software_AG,https://www.silverlake.com/portfolio/software-ag/,https://en.wikipedia.org/wiki/Software_AG,https://www.silverlake.com/portfolio/
SolarCity,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/solarcity/,,https://www.silverlake.com/portfolio/
SolarWinds,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/solarwinds/,,https://www.silverlake.com/portfolio/
Spansion,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/spansion/,,https://www.silverlake.com/portfolio/
Splunk,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/splunk-2/,,https://www.silverlake.com/portfolio/
Spreadtrum,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/spreadtrum/,,https://www.silverlake.com/portfolio/
Stripe,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/stripe/,,https://www.silverlake.com/portfolio/
SubmitOrder,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/submitorder/,,https://www.silverlake.com/portfolio/
SunGard,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/sungard/,,https://www.silverlake.com/portfolio/
TAL Education Group,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tal-education-group/,,https://www.silverlake.com/portfolio/
Talend,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/talend/,,https://www.silverlake.com/portfolio/
Tandberg,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/tandberg/,,https://www.silverlake.com/portfolio/
TeamSystem,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/teamsystem/,,https://www.silverlake.com/portfolio/
TEG,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/teg/,,https://www.silverlake.com/portfolio/
Terremark,Silver Lake,silver-lake,San Mateo,San Francisco Bay Area,featured,no,current,,,,,official_site,https://www.silverlake.com/wp-json/wp/v2/portfolio,https://www.silverlake.com/portfolio/terremark/,,https://www.silverlake.com/portfolio/
